address,dialogue
c6f2e7,"-Kids shouldn't drink espresso. It'll stunt your growth, stubby!-And quit hanging out around here.-What?-Mr. Monotoli's here?-You must be thinking of someone else!c6f354,"-Good evening, hero!c6f374,"[GOTO]
[GOTO]
-I'm surprised you talked to an ordinary guy like me.-I have no information or items to help you out.-Don't you think it's natural for a guy like me to be here?!-I enjoy the atmosphere here.-By the way,-There are 5 apples.-If you eat one, how many are left?-5 minus 1 is 4...-...Ah, it's not funny?-Master Pokey's maid Electra is -maid- to order...-...Oh, puns aren't funny either...c6f4b1,"-I've been trying to think of some funny jokes...-I scream, you scream, we all scream for ice cream!-Waaa ha ha ha ha ha. That's so funny!-That should really make you laugh.-C'mon, laugh!-If you hear any funny jokes, be sure you let loose and laugh...-Please... I'm counting on you to laugh!-*boo hoo hoo*...c6f584,"-Hey, long time no see!-I've thought of a new joke since before...-Knock, knock!... (who's there?)-Sawyer... (Sawyer who?)-Sawyer doin' well, I'm fine, too!-Baaa ha ha ha!...-...You don't think it's funny?-I really thought this would be funny to you.-Now my self confidence is TOTALLY shot! Back to therapy...c6f659,"[GOTO]
-I was in the middle of a caffeine buzz,-and I had to get to the bathroom fast!-When I got there,-I accidentally knocked on the wall instead of the restroom door...-The next thing I knew, someone asked -Who is it?- and really surprised me!-Maybe I just imagined it?...c6f717,"-The hint that I gave you was critical to helping you win...-Happy happy!-We rock! Ha ha ha.c6f757,"[GOTO]
-I used to be Monotoli's employer.-Then I realized his schemes made my company go bankrupt.-My house and land were taken away...-Now I'm homeless...-Monotoli didn't used to be so powerful.-I want to find out his secrets, so I'm spending my time here,-watching to see if he ever drops in.c6f819,"-Monotoli destroyed my life... but I've decided not to blame anyone.-I'm having a wonderful time each and every day now.-Thank you, thank you!c6f881,"-You've brought the town of Fourside back to life.-I appreciate it from the bottom of my heart.-Thank you.c6f8bf,-Seems like it's just for decoration.c6f8d9,-This one is locked.c6f8e6,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f913,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f940,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f96d,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f99a,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f9bb,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f9dc,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[END]"
c6f9fd,"[GOTO]
c6fa05,"c6fa0c,"-[END]"
c6fa2e,"- got it.c6fa68,"-(The key is bent and doesn't fit into the key hole!)[END]"
c6fa93,"-(Unfortunately, there is nothing in this locker.)c6fab4,"-However, you already have too many things to carry.- left it in the locker.c6fae5,"[GOTO]
[GOTO]
[GOTO]
[END]"
c6fb02,"[GOTO]
[END]"
c6fb20,"-The door is locked.[END]"
c6fb33,"- used the -The door opened.[END]"
c6fb5d,-It wasn't the right key.c6fb6d,"-The Suporma sang the song -Ode to Orange Kid.--As soon as it finished, the machine broke down.c6fbb5,"-By using the Insignificant Present, you had a very fruitful experience-that cannot be understood by someone who does not use something insignificant.c6fc1a,"All of a sudden, a monkey came along, and pinned the enemy down with its tiny monkey body.c6fc6d,"-It smelled so unbelievably bad that you could not eat it.c6fc94,"-(Dear How are you?-Since you left home on your journey, things have changed around here.-For example, I don't have as much laundry.-Also, we don't seem to eat -I heard that you defeated some universal evil character--what was it,-Googi, or something like that?-Well, that sounds really great! I want to hear all the details, so hurry home, okay?-Tracy, - Love, Mama)c6fdbe,"-(Dear Everything's really going great here.-I wish I could have gone with you on your adventure, even just part of the way,-but instead I'm sitting here, waiting for you in Winters.-I want to see you again as soon as possible. I can't wait to see your cheerful face.-I bet your glasses are dirty... If you come back, I'll clean them for you!-Like I said, I'm waiting for you.- Yours truly, Tony -P.S. Don't show this letter to anyone!)c6fed6,"-(Dear How are you doing? I'm fine.-I fine too!-So are me!-Me also!-Me okay.-Please come and play with us again at the Polestar Preschool.-Oh yeah, one more thing, bring us some presents ...if you have any.- Sincerely, Your friends at the Polestar Preschool)c6ff9b,"-You would probably regret it if you ate this now...c6ffbb,"-This phone only receives calls. You cannot make outgoing calls from it.c70000,"c70144,"[GOTO]
[END]"
c7014f,"[GOTO]
[END]"
c7015a,"[GOTO]
[END]"
c70165,"[GOTO]
[END]"
c70176,"[GOTO]
[END]"
c70187,"[GOTO]
[END]"
c70198,"[GOTO]
[GOTO]
[GOTO]
-I could give you a great hint for just $-You'd like a hint, wouldn't you?[GOTO]
; $C701F6
L_C701F6:
-So you're telling me that you don't want a hint?-You're either awfully confident or $-Anyway, a young man like you is very unusual these days.-If you happen to need a hint, c'mon back!-I'm here all the time...c701f6,"-So you're telling me that you don't want a hint?-You're either awfully confident or $-Anyway, a young man like you is very unusual these days.-If you happen to need a hint, c'mon back!-I'm here all the time...c70288,"-So you're telling me that you don't want a hint?-You're either awfully confident or $-Anyway, a young man like you is very unusual these days.-You say that you don't want a hint?-Well, so long.c7030f,"L_C70329:
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C70511
L_C70511:
-It seems that the citizens of Onett have been harassed-by those dang street punks called the Sharks.-I wonder if going and talking to Frank,-the leader of the Sharks, would do any good?[GOTO]
[END]"
c70329,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C70511
L_C70511:
-It seems that the citizens of Onett have been harassed-by those dang street punks called the Sharks.-I wonder if going and talking to Frank,-the leader of the Sharks, would do any good?[GOTO]
[END]"
c70511,"-It seems that the citizens of Onett have been harassed-by those dang street punks called the Sharks.-I wonder if going and talking to Frank,-the leader of the Sharks, would do any good?[GOTO]
[END]"
c7058d,"-So, have you met B. H. Pirkle, the mayor of Onett?-Mayor Pirkle's office is on the second floor of Onett City Hall.[GOTO]
[END]"
c705e4,"-Go northwest.-A traveling entertainer is having some trouble getting into a locked shack...[GOTO]
[END]"
c7062a,"-You're on your way to Giant Step, aren't you?-Just be careful, the police are pretty touchy about people,-not to mention kids, going up there...[GOTO]
[END]"
c70688,"-The police were here looking for you. Did you do something illegal?-Head south on the street in front of my shop. You'll find the Onett Police Station.-I think it's best if you turn yourself in... no matter what you may have done.[GOTO]
[END]"
c70711,"-Have you heard of a girl named -She lives in Twoson, the town next to Onett...-They say she has some pretty spectacular supernatural powers.-You can get to Twoson by heading south.[GOTO]
[END]"
c70789,"-Have you been to Apple Kid and Orange Kid's houses?-Their places are south of the Polestar Preschool.-They are great inventors ...to be.-They need some financial help.-If you help them ...later,-for sure,-without fail,-certainly,-something wonderful will happen.-Believe me, this hint is worth a lot more than you paid.[GOTO]
[END]"
c70868,"-If you go east from the bus stop,-you will enter the Peaceful Rest Valley.-If you keep going east, you will come to Happy Happy Village.-You should maybe go there, unless you have something better to do?[GOTO]
[END]"
c708dd,"-You got a call from Apple Kid on your Receiver phone?-What are you doing here, so far away from his home?-I can't give you any hints, but I'll keep your $[END]"
c70943,"-Have you spoken to Everdred in Burglin Park?[GOTO]
; $C70974
L_C70974:
-Well, well, well... That's not good.-You really should take the time out to meet Everdred.[GOTO]
[END]"
c70974,"-Well, well, well... That's not good.-You really should take the time out to meet Everdred.[GOTO]
[END]"
c709ac,"-What? You DID talk to him? So, why are you here?-Go back to the Peaceful Rest Valley.[GOTO]
[END]"
c709e8,"-Have you been to the Happy Happyism headquarters-at the center of Happy Happy village?-Do you want to go there?-Or not?-What?-Why can't you make up your mind![GOTO]
[END]"
c70a4c,"-Do you remember seeing a litte mountain cabin on the way-through the Peaceful Rest Valley?-There must be a cave in the Happy Happy village that leads to that cabin.[GOTO]
[END]"
c70ab5,"-This is my business, so I'm happy to have customers.-But, don't you know this is a crisis?[END]"
c70b17,"-You know that -By rescuing her, you actually rescue yourself.[GOTO]
[END]"
c70b59,"--You should be considerate of a father's feelings toward his daughter.-He's only human, y'know![GOTO]
[END]"
c70bc4,"-Go and see Everdred, the boss of Burglin Park.-Just trust me... you go see him.[GOTO]
[END]"
c70bff,"-The Runaway Five, the band at the Chaos theater, is up to their eyes in debt.-Could anyone pay off their debt for them?[GOTO]
[END]"
c70c4d,"-I don't think there is anything else you need to do in this town.-It's okay of you stay, but it's really okay if you leave...[GOTO]
[END]"
c70c8d,"-There's a tunnel northwest of this town.-There are two guard zombies that hang out at the entrance.-They are actually pretty nice guys...-It might be a good idea to meet those guys...-But it's quite all right if you don't...-Though I think that you really ought to go there.[GOTO]
[END]"
c70d2f,"-So, how are you doin', kid?-If you're tired, you should go to the hotel and rest.[GOTO]
[END]"
c70d5f,"-Do you know about that mysterious tent that appeared-at the south end of town?-I don't know, but... it looks kinda... strange...[GOTO]
[END]"
c70db0,"[GOTO]
[END]"
c70db6,"--Zombie Paper only works well in a tent.---After you set the paper in a tent, go to the hotel and put your dogs up.--What, didn't you read the Zombie paper instructions?[GOTO]
[END]"
c70e26,"-There's an underground path northwest of this town.-Those guard zombies should be gone now.[GOTO]
[END]"
c70e61,"-172Saturn Valley is very nice! You should go at least once or twice172[GOTO]
[END]"
c70e95,"-It seems like you don't know what to do in Saturn Valley.-The Mr. Saturn on the second floor of the cave should be able to tell you-a password to get you into the secret base.-Now that sounds like some handy info![GOTO]
[END]"
c70f16,"-Mr. Saturn must have told you to wait for three minutes in front of the waterfall.-What? You don't know where the waterfall is?-The waterfall is actually named Grapefruit Falls.-After you exit the tunnel that begins in the Threed graveyard,-go to the north.-You certainly know about the cave to Saturn Valley that is then on your right.-But... You should not go in that cave.-Keep going straight north.-You'll eventually come to the Grapefruit Falls.-Then, wait patiently for three minutes.[GOTO]
[END]"
c7105d,"[GOTO]
-Oh, you've forgotten to get something really important.-Be sure to check the garbage can that is left behind by the Boogey Tent.[GOTO]
[END]"
c710bb,"-How about this for some extra special help--I'll teach you-some great tactics for dealing with Belch.-Belch really loves Fly Honey, from what I've heard.-Therefore, you should use the Fly Honey during battle.[GOTO]
[END]"
c71140,"-In the middle of Dusty Dunes Desert, there is someone who's starving.-...I just sense it.[GOTO]
[END]"
c7117e,"-At the Topolla Theater in Fourside,-the Runaway Five have booked a series of gigs.-This is just a rumor, but I hear that they've been snowed again-and are in some kind of trouble.-So... If I were you, I'd go and talk with them.[GOTO]
[END]"
c71208,"-At the Topolla Theater, the Runaway Five have booked a series of gigs.-This is just a rumor, but I hear that they've been snowed again-and are in some kind of trouble.-So... If I were you, I'd go and talk with them.[GOTO]
[END]"
c71295,"-If you happen to get weak, you should just go to sleep. This is basic.-That way, you can recover your strength.[GOTO]
[END]"
c712e3,"; $C712EC
L_C712EC:
-The Runaway Five, who are now appearing at the Topolla Theater,-got stuck again because of financial problems.-To help them, a tremendous amount of money will be needed.-Hey, talking about a tremendous amount of money,-do you know about the Dusty Dunes Desert?-You should head to the desert to look for buried treasure.-It would be fabulous if you found it![GOTO]
[END]"
c712ec,"-The Runaway Five, who are now appearing at the Topolla Theater,-got stuck again because of financial problems.-To help them, a tremendous amount of money will be needed.-Hey, talking about a tremendous amount of money,-do you know about the Dusty Dunes Desert?-You should head to the desert to look for buried treasure.-It would be fabulous if you found it![GOTO]
[END]"
c713cb,"-Have you told the treasure hunter in the desert that you beat five bosses?-I used to be a businessman, and I can tell you from experience.-Reporting is crucial.[GOTO]
[END]"
c71435,"-So, have you been out taking any walks lately?-Walking is great.-You know, it's not good for you-to always be riding the bus 'cause it's way too easy.-Walk down the road between Dusty Dunes Desert and Fourside.-Especially be sure to walk across the bridge.-There's nothing quite as exciting as walking across a bridge-when you don't know the train schedule...[GOTO]
[END]"
c7152c,"-It's such a pity...-The Runaway Five have managed to get stuck at the Topolla Theater-because of their debt problems.-Why don't you go and talk to Miss Fake, the manager of the theater?-That diamond you're carrying should come in handy.[GOTO]
[END]"
c715b7,"-The department store in Fourside has reopened after being renovated.-People say that they have a good variety of things,-but the prices are a little bit high.-Have you been there yet?[GOTO]
[END]"
c7162b,"-Well... I'm not exactly sure, but it seems to me that...-the top floor of the department store is kind of suspicious...[GOTO]
[END]"
c71677,"-Have you been to Jackie's Cafe?-It's not difficult to find... the sign says -Cafe.-[GOTO]
[END]"
c716b7,"-These days, young people seem to be so indifferent-to what's happening in the real world.-It's disappointing that you seem to be indifferent about the real world, too.-For example, if you see someone lying in the street,-don't you think that you should really stop and try to help him?[GOTO]
[END]"
c7175b,"-Did you go back to Jackie's Cafe?-There seems to be something mighty suspicious behind the counter...[GOTO]
[END]"
c7179a,"-The monkey... got charred.-Is he all right?[GOTO]
[END]"
c717bc,"-You should be able to find something out at the Monkey Cave-in the Dusty Dunes Desert.-That's what I say... on to the desert![GOTO]
[END]"
c71808,"-The maid out front of the Monotoli Building-is waiting for the [END]"
c71837,"-I heard that you were asked to dinner-by the cute maid at the Monotoli Building.-Lucky you! I envy kids like you... but just a bit.[GOTO]
[END]"
c7188e,"-It was a while ago, but I heard that a silver flying contraption of some sort -crash landed in the graveyard in Threed.[GOTO]
[END]"
c718e0,"-In Winters, you've been to the cave north of Stonehenge, right?-I would bet it's one of -Your Sanctuary.-[GOTO]
[END]"
c7192c,"-Do you remember that Dr. Andonuts had the sky runner?-What do you say to your going and giving it a whirl?[GOTO]
[END]"
c71973,"-You need to make a reservation by phone to go to the Stoic Club.-Someone in Toto, the port town next to Summers,-should know the phone number.[GOTO]
[END]"
c719d7,"-Try placing a call to the Strip... ooops! sorry, I mean the Stoic Club.[GOTO]
[END]"
